#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T06:51:00 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP
    1.1275|19.2370|20.4580|18.0845| 2.3734

    1.0828|19.6346|20.4267|18.3874| 2.0393

    1.2021|10.2337|10.8134| 9.5440| 1.2694

    1.0569|17.4600|18.3096|16.5306| 1.7790

    1.1629|16.7189|17.4105|15.8845| 1.5260

    0.9094|16.7063|17.4858|15.8406| 1.6452

    1.1682|12.5815|12.8765|12.1325| 0.7440

    1.2454|12.2588|12.7573|11.6247| 1.1327

    1.0153|16.5111|17.2444|15.6287| 1.6157

    1.2342|11.0323|11.1407|10.8505| 0.2903

    1.1210|16.5090|17.1742|15.7279| 1.4463

    1.1012|18.3880|19.3345|17.2846| 2.0500

    1.2177|17.2316|18.0375|16.3441| 1.6934

    1.4466|19.9179|21.2202|18.6573| 2.5629

    1.1925|10.1441|10.7069| 9.4680| 1.2388

    1.1116|13.0249|13.3182|12.5672| 0.7511

    1.1427|16.1326|16.8360|15.2986| 1.5374

    1.1317|12.5503|12.8529|12.0939| 0.7591

    2.0352|19.7975|20.8072|18.6408| 2.1664

    1.1766|12.9528|13.2443|12.5012| 0.7431

    2.2369|19.2863|20.1607|18.0850| 2.0757

    1.1353|12.5771|12.8737|12.1244| 0.7493

    1.1442|16.5060|17.1668|15.7300| 1.4368

    1.1993|15.0925|15.5197|14.5114| 1.0083

    1.1043|14.8370|15.2254|14.2886| 0.9369

    1.1358|13.5804|13.8851|13.1145| 0.7706

    0.8199|19.6776|20.7955|18.4803| 2.3152

    1.1676|11.2528|11.3031|11.1555| 0.1476

    0.7843|17.7629|18.6739|16.7843| 1.8896

    0.5467|19.5016|20.7359|18.2779| 2.4581

    1.2523|15.9879|16.6786|15.1665| 1.5120

    1.0498|14.5038|14.9045|13.9387| 0.9658

    1.1929|10.2191|10.7901| 9.5399| 1.2501

    1.1133|13.6650|13.9944|13.1735| 0.8209

    1.1373|14.7832|15.2123|14.1955| 1.0168

    1.4920|18.7951|19.8325|17.6672| 2.1653

    1.1644|16.7045|17.4167|15.8950| 1.5217

    1.1155|16.3569|16.9757|15.6134| 1.3624

    1.1155|14.0280|14.3489|13.5457| 0.8032

    1.1436|13.6441|13.9511|13.1776| 0.7735

    1.2071|17.6090|18.5187|16.6639| 1.8548

    1.1406|16.0574|16.6246|15.3496| 1.2750

    1.3404|18.8591|19.9631|17.7450| 2.2181

    1.1449|13.9961|14.3751|13.4615| 0.9136

    1.0652|16.6712|17.3598|15.8669| 1.4929

    1.1525|15.5236|16.0042|14.8920| 1.1122

    1.1154|14.7045|15.0762|14.1689| 0.9073

    1.1194|14.4290|14.8627|13.8409| 1.0217

    1.1036|17.8975|18.8177|16.8910| 1.9267

    1.0921|13.8610|14.1937|13.3683| 0.8254

    1.6640|19.3775|20.1984|18.1539| 2.0445

    0.8380|19.5316|20.6328|18.3265| 2.3063

    1.3357|17.8671|18.8950|16.8487| 2.0463

    1.1956|15.0863|15.5080|14.5052| 1.0028

    1.2799|18.6775|19.8331|17.5355| 2.2976

    1.2605|16.6418|17.3012|15.8361| 1.4651

    1.2946|18.1771|19.1433|17.1689| 1.9744

    1.1135|14.0417|14.3649|13.5584| 0.8065

    1.0798|16.2687|16.8578|15.5300| 1.3278

    1.0819|12.9153|13.2285|12.4419| 0.7866

    1.1166|13.2547|13.5446|12.8058| 0.7387

    1.1376|14.6379|15.0100|14.1081| 0.9018

    1.1886|19.6276|20.6251|18.4092| 2.2159

    1.1761|15.1257|15.5529|14.5408| 1.0121

    1.0754|14.2718|14.6184|13.7667| 0.8517

    1.1657|12.6821|12.9342|12.2716| 0.6626

    1.2668|15.4592|16.0388|14.7402| 1.2986

    1.2565|10.9705|11.5357|10.2939| 1.2418

    1.1426|13.1626|13.4579|12.7046| 0.7533

    1.2691|11.8131|12.3420|11.1544| 1.1876

    1.4487|18.0442|19.0185|17.0398| 1.9787

    1.3577|18.5120|19.6422|17.3411| 2.3011

    1.1556|17.3676|18.2929|16.3559| 1.9370

    1.1455|13.2233|13.5265|12.7590| 0.7675

    1.5059|18.7808|20.0095|17.6579| 2.3515

    1.1524|13.7147|14.0147|13.2618| 0.7528

    1.2449|12.7840|13.2257|12.1951| 1.0307

    0.5015|19.6480|20.9199|18.4544| 2.4655

    1.2703|17.5672|18.5304|16.5572| 1.9733

    1.2116|17.0978|18.0543|16.0998| 1.9544

    1.0978|13.5672|13.8613|13.1209| 0.7405

    0.9177|17.7808|18.8334|16.6863| 2.1472

    1.1111|14.4585|14.8220|13.9356| 0.8863

    1.1015|14.3835|14.8055|13.8098| 0.9957

    1.0250|17.2571|18.0356|16.3465| 1.6891

    1.6929|18.9176|19.9598|17.7678| 2.1921

    0.8904|19.4673|20.6898|18.2305| 2.4593

    0.7119|19.4651|20.6325|18.3086| 2.3240

    1.1227|14.2199|14.5533|13.7240| 0.8293

    1.1283|13.5729|13.8721|13.1178| 0.7543

    1.1978|10.1657|10.7347| 9.4868| 1.2479

    1.2585|12.8796|13.1765|12.4235| 0.7530

    0.4852|19.4846|20.6494|18.3211| 2.3283

    1.1514|13.3496|13.6493|12.8879| 0.7613

    0.8532|17.7039|18.7367|16.6700| 2.0667

    1.1267|15.1053|15.5271|14.5306| 0.9965

    1.1675|18.6273|19.7699|17.4714| 2.2985

    1.1231|13.3114|13.6099|12.8585| 0.7513

    1.1771|13.3944|13.6891|12.9447| 0.7444

    1.1590|13.0367|13.3338|12.5727| 0.7611

    1.1329|17.6671|18.7272|16.6143| 2.1129

    1.8198|19.3835|20.2234|18.1645| 2.0589

    1.1643|12.6821|13.1619|12.0593| 1.1026

    1.1198|13.4150|13.7325|12.9425| 0.7900

    1.1084|13.7309|14.0299|13.2678| 0.7621

    1.2556|16.3805|17.0328|15.6071| 1.4257

    1.0839|15.4550|15.9417|14.7984| 1.1433

    1.5978|18.4009|18.3567|16.9488| 1.4079

    1.4477|18.5884|19.5362|17.5282| 2.0080

    1.4626|18.6779|19.8257|17.5856| 2.2400

    1.0556|18.4677|19.6308|17.3650| 2.2658

    1.2119|16.7406|17.4485|15.9202| 1.5283

    1.0551|16.6684|17.5319|15.7468| 1.7852

    1.2090|17.5400|18.4815|16.5205| 1.9610

    1.1844|15.4749|16.0822|14.7146| 1.3677

    1.1308|19.7996|19.6457|19.7885|-0.1428

    1.1647|14.1611|14.4818|13.6846| 0.7972

    1.1487|14.3506|14.6927|13.8495| 0.8433

    0.8484|19.5493|20.7364|18.3566| 2.3798

    1.2288|18.8102|19.8442|17.6277| 2.2166

    1.0575|17.2790|18.0770|16.3780| 1.6990

    0.9381|15.6611|16.2797|14.9071| 1.3726

    1.2219|15.0369|15.4669|14.4392| 1.0277

    1.1288|13.7338|14.0333|13.2732| 0.7601

    1.1967|19.0866|20.2501|17.9199| 2.3302

    1.4955|18.6443|19.5858|17.5317| 2.0542

    1.1695|13.7587|14.0903|13.2631| 0.8272

    1.1337|14.0277|14.3547|13.5443| 0.8105

    1.0874|13.4052|13.6947|12.9562| 0.7386

    1.3653|17.9365|18.8601|16.9445| 1.9156

    1.1017|16.9257|17.7203|16.0575| 1.6629

    0.8225|18.0656|19.2171|16.9573| 2.2598

    1.0569|19.4965|20.6335|18.2915| 2.3420

    1.1642|14.8640|15.2640|14.3120| 0.9519

    1.2234|12.7394|13.2126|12.1227| 1.0899

    1.0944|15.7832|16.4291|15.0051| 1.4240

    1.0982|15.5079|16.0246|14.8387| 1.1859

    1.1194|13.3310|13.6320|12.7657| 0.8663

    1.2159|17.8293|18.7367|16.8476| 1.8891

    1.1496|14.0472|14.3704|13.5696| 0.8009

    0.8472|10.8799|11.0096|10.6642| 0.3454

    1.0465|14.9313|15.3728|14.3274| 1.0454

    1.1557|15.3412|15.8147|14.7179| 1.0967

    1.2677|18.2917|19.3271|17.2241| 2.1029

    1.0840|15.3156|15.7625|14.7071| 1.0554

    1.1616|13.7929|14.1035|13.3267| 0.7768

    1.1399|13.2346|13.5233|12.7873| 0.7361

    1.0355|15.5311|16.0245|14.8938| 1.1307

    0.9866|15.9370|16.6030|15.1523| 1.4506

    1.1385|13.2368|13.5218|12.7955| 0.7263

    1.2410|18.0864|19.0641|17.0555| 2.0086

    1.5379|19.0622|19.8425|17.8278| 2.0148

    1.0558|17.4502|18.5953|16.3504| 2.2449

    1.0069|19.5283|20.4618|18.2467| 2.2151

    1.3805|17.4011|18.3534|16.4175| 1.9359

    1.1758|13.0628|13.3594|12.6032| 0.7562

    1.1644|18.2047|19.1704|17.1555| 2.0150

    1.2098|16.7355|17.4532|15.9087| 1.5444

    1.7899|19.3886|20.4407|18.0831| 2.3576

    0.9390|17.5476|18.5186|16.4993| 2.0193

    1.1192|13.5486|13.8501|13.0802| 0.7699

    1.1647|14.7567|15.1553|14.2071| 0.9482

    1.1496|13.8647|14.1859|13.3775| 0.8083

    1.3866|18.0746|19.0902|17.0712| 2.0190

    1.2409|18.3632|19.4045|17.2429| 2.1616

    1.1928|16.3371|16.9623|15.5577| 1.4047

    1.1449|18.6886|19.9370|17.5290| 2.4080

    1.0483|19.0824|20.1955|17.9465| 2.2490

    1.5017|19.9625|20.5503|18.6008| 1.9495

    1.1190|12.6017|12.9862|12.0638| 0.9223

    1.1271|13.3329|13.5814|12.9283| 0.6531

    0.8977|17.8440|18.9846|16.7165| 2.2681

    1.5066|18.9707|20.0333|17.8538| 2.1795

    1.0453|16.7073|17.5483|15.7781| 1.7702

    1.1528|17.8533|18.8842|16.8114| 2.0728

    0.6901|18.2083|19.2293|17.1565| 2.0727

    1.1320|13.9571|14.2838|13.4690| 0.8148

    1.2882|18.3770|19.2967|17.2990| 1.9977

    1.0254|17.3629|18.1698|16.4326| 1.7373

    1.1804|13.4999|13.7990|13.0410| 0.7579

    1.1332|14.7766|15.1989|14.1846| 1.0144

    1.1400|13.9575|14.2795|13.4737| 0.8059

    1.1350|12.6663|13.1585|12.0332| 1.1253

    0.9133|16.9871|17.8319|16.0054| 1.8265

    0.9200|18.9855|19.8060|17.7494| 2.0565

    0.7205|19.6804|20.7253|18.5372| 2.1881

    1.1832|16.6642|17.3369|15.8738| 1.4631

    1.1904|12.5703|12.8779|12.1039| 0.7740

    1.1772|12.6750|12.9736|12.2185| 0.7552

    0.8533|18.6882|19.7733|17.5774| 2.1958

    1.1166|14.0004|14.3141|13.5245| 0.7896

    1.1008|16.7127|17.4753|15.8382| 1.6371

    0.2056|19.5339|20.5460|18.3705| 2.1755

    1.1574|16.0356|16.6001|15.3424| 1.2576

    1.0828|15.1242|15.6539|14.4485| 1.2054

    2.2924|19.4838|20.5621|18.2966| 2.2655

    1.3346|18.4698|19.4947|17.4509| 2.0437

    1.4736|18.0918|19.0586|17.0599| 1.9987

    1.1419|13.4234|13.7169|12.9744| 0.7425

    1.0990|14.3709|14.7854|13.8016| 0.9839

    1.2248|17.1144|17.9132|16.1882| 1.7250

    1.1353|13.7303|14.0805|13.2260| 0.8546

    1.0969|13.0041|13.3056|12.5433| 0.7623

    1.0679|15.5246|15.9811|14.8908| 1.0903

    1.0379|15.1795|15.6109|14.5879| 1.0230

    0.8326|18.2337|19.3354|17.1079| 2.2274

    1.1134|13.1904|13.4418|12.7783| 0.6634

    1.3591|17.7618|18.7899|16.6791| 2.1108

    1.1582|17.3240|18.1404|16.4166| 1.7239

    1.1322|13.7090|14.0122|13.2485| 0.7637

    1.1361|12.4874|12.7989|12.0182| 0.7807

    1.1919|19.0313|19.9904|17.8947| 2.0957

    1.2964|19.3792|20.3114|18.1434| 2.1679

    1.1114|13.6947|14.0023|13.2285| 0.7738

    1.1126|15.9293|16.4660|15.2494| 1.2166

    1.0323|14.7231|15.1816|14.1080| 1.0736

    1.0974|15.2098|15.7447|14.5273| 1.2174

    1.1111|10.9306|10.9738|10.8501| 0.1237

    1.0788|14.4204|14.7882|13.8844| 0.9038

    1.3328|17.0674|17.8493|16.1984| 1.6509

    1.1061|14.4357|14.8520|13.8537| 0.9982

    1.1800|17.5170|18.3394|16.5726| 1.7667

    1.1086|15.4289|15.9838|14.7271| 1.2567

    1.0675|14.6083|15.0065|14.0468| 0.9598

    1.1468|12.4902|12.8038|12.0247| 0.7791

    1.1334|17.3279|18.1071|16.3754| 1.7318

    1.1437|12.5100|12.8730|11.9945| 0.8785

    1.1539|13.2345|13.5277|12.7822| 0.7455

    1.1909|17.1753|18.1137|16.1818| 1.9319

    1.0982|13.9063|14.2243|13.4265| 0.7978

    1.2989|12.3705|12.7124|11.8718| 0.8406

    1.0819|14.4601|14.8060|13.9578| 0.8482

    1.0723|14.4041|14.7553|13.8955| 0.8598

    1.1559|16.4189|17.0599|15.6513| 1.4085

    1.1428|15.4776|15.9451|14.8563| 1.0888

    1.8466|19.5409|20.7310|18.3662| 2.3648

    1.2551|16.1505|16.7195|15.4334| 1.2861

    1.1204|14.1601|14.4970|13.6618| 0.8352

    1.1549|18.2880|19.4239|17.1753| 2.2486

    1.1962|14.9933|15.4143|14.4086| 1.0057

    1.1898|12.6590|12.9537|12.2073| 0.7464

    1.2021|12.4422|12.7609|11.9705| 0.7904

    1.0926|15.7280|16.2878|15.0161| 1.2717

    1.1706|15.5023|15.9786|14.8659| 1.1127

    1.1551|14.7461|15.2280|14.1104| 1.1176

    0.8952|17.6398|18.5540|16.6878| 1.8663

    1.1299|14.7791|15.1644|14.2317| 0.9328

    1.1897|15.4549|16.0361|14.7281| 1.3080

    1.1514|12.0513|12.5654|11.4058| 1.1596

    1.1546|13.8153|14.1196|13.3496| 0.7700

    0.9009|17.3079|18.1544|16.4000| 1.7544

    0.9885|17.3275|18.1635|16.4294| 1.7341

    1.1198|15.4447|15.9063|14.8353| 1.0710

    1.1194|13.2506|13.5462|12.7980| 0.7482

    1.0745|15.3360|15.7713|14.7389| 1.0324

    1.2182|14.5623|14.9350|14.0362| 0.8988

    1.1331|13.0840|13.3743|12.6330| 0.7413

    1.1009|15.9191|16.4529|15.2410| 1.2119

    2.6689|19.7874|20.5823|18.4656| 2.1167

    1.2309|17.1561|17.9054|16.2689| 1.6366

    1.1016|16.3322|16.9368|15.5811| 1.3556

    1.0386|13.6419|13.9466|13.1632| 0.7833

    1.0944|15.6920|16.2013|15.0382| 1.1631

    1.1360|16.2286|16.9010|15.4219| 1.4791

    1.1475|15.9466|16.5027|15.2465| 1.2562

    1.2366|19.0696|20.2506|17.9122| 2.3384

    1.8572|19.5161|20.0179|18.1139| 1.9040

    1.1206|13.3493|13.6680|12.8668| 0.8012

    1.0674|13.3045|13.6012|12.8476| 0.7536

    1.1220|10.2057|10.7719| 9.5282| 1.2437

    1.1134|15.9420|16.4621|15.2482| 1.2139

    1.4091|19.6907|20.9858|18.4972| 2.4886

    1.9054|19.0312|20.0089|17.8285| 2.1803

    1.0626|16.0239|16.5901|15.3077| 1.2824

    1.0608|16.2734|16.8639|15.5376| 1.3263

    1.1262|15.6300|16.2368|14.8876| 1.3492

    0.9920|18.6938|19.6469|17.5640| 2.0829

    1.1059|13.6692|13.9693|13.2090| 0.7603

    1.1063|15.4475|15.9147|14.8199| 1.0947

    1.1633|17.3714|18.1972|16.4508| 1.7464

    1.1617|12.8485|13.1631|12.3757| 0.7874

    1.2237|16.7887|17.5197|15.9435| 1.5762

    1.2875|17.6556|18.5494|16.7050| 1.8444

    1.1336|15.1043|15.5222|14.5199| 1.0023

    1.1117|14.0568|14.3884|13.5669| 0.8214

    1.0866|14.4474|14.8009|13.9325| 0.8684

    1.1628|15.0858|15.5066|14.5034| 1.0033

    1.1116|14.0610|14.5164|13.4369| 1.0795

    1.0644|13.3198|13.6160|12.8582| 0.7578

    1.1718|12.7961|13.0714|12.3676| 0.7038

    1.0534|15.4527|15.8979|14.8373| 1.0606

    1.9687|18.6273|19.5936|17.3371| 2.2564

    1.1086|13.9216|14.2331|13.4553| 0.7778

    0.9224|19.1605|20.2554|18.0135| 2.2419

    0.6637|18.8125|19.9540|17.6981| 2.2560

    1.1292|12.5622|12.8550|12.1133| 0.7417

    1.1693|12.6929|12.9901|12.2387| 0.7514

    1.2855|18.4944|19.7959|17.3548| 2.4411

    1.1288|14.1413|14.4845|13.6278| 0.8567

    0.5124|19.2187|20.2126|18.0094| 2.2032

    1.7921|18.8491|19.8971|17.7138| 2.1833

    1.1078|12.6450|12.9343|12.2009| 0.7334

    0.8104|17.6486|18.6149|16.6354| 1.9795

    1.1511|15.2858|15.8416|14.5764| 1.2652

    1.1517|14.0188|14.3397|13.5416| 0.7981

    1.4489|17.2687|18.0669|16.3766| 1.6902

    1.1361|16.6835|17.5693|15.7419| 1.8274

    1.1309|13.5557|13.8501|13.1048| 0.7453

    1.1781|12.4494|12.7571|11.9879| 0.7692

    1.1610|14.1272|14.5398|13.5553| 0.9844

    1.1261|13.7833|14.0842|13.3255| 0.7587

    0.9746|18.1264|19.0285|17.1201| 1.9084

    1.1318|14.4330|14.7821|13.9224| 0.8598

    1.0059|17.3010|18.1177|16.3911| 1.7265

    1.1515|12.4671|12.6951|12.0913| 0.6038

    1.2115|16.1048|16.6582|15.3791| 1.2790

    1.1521|14.0634|14.3980|13.5744| 0.8236

    1.1103|12.5912|12.8489|12.1824| 0.6664

    1.2333|13.0987|13.4026|12.6343| 0.7684

    1.1242|14.7925|15.1819|14.2487| 0.9332

    1.2984|18.6483|19.6800|17.5638| 2.1162

    1.1344|14.0867|14.4103|13.6059| 0.8044

    1.0496|16.4036|17.1845|15.5262| 1.6583

    1.0198|16.9214|17.6436|16.0773| 1.5663

    1.1520|15.5763|16.0725|14.9314| 1.1411

    1.1814|12.7297|13.0070|12.2959| 0.7111

    1.2299|17.9446|18.9013|16.9524| 1.9490

    1.2130|17.0227|17.7877|16.1598| 1.6280

    0.4040|19.1675|20.4198|17.9767| 2.4431

    1.0901|15.0315|15.4367|14.4661| 0.9706

    1.2125|13.9992|14.3721|13.4635| 0.9086

    1.0123|16.1819|16.7783|15.4525| 1.3258

    1.4389|17.9078|18.8567|16.9187| 1.9380

    1.2469|17.5597|18.5420|16.5304| 2.0116

    1.2110|17.1894|17.9640|16.3010| 1.6630

    1.1499|12.6197|13.0064|12.0803| 0.9261

    0.2446|19.8578|20.9185|18.5327| 2.3858

    1.3246|17.8892|18.8216|16.8942| 1.9274

    0.9881|17.9032|19.0392|16.7904| 2.2488

    1.1001|15.2282|15.6644|14.6356| 1.0287

    1.1729|13.5745|13.8884|13.0960| 0.7924

    1.3366|17.9890|18.9329|16.9395| 1.9934

    1.1629|13.3230|13.6237|12.8663| 0.7574

    1.2125|15.9997|16.6395|15.2210| 1.4185

    0.4104|18.7522|19.8549|17.6444| 2.2105

    1.1589|12.5506|12.8591|12.0863| 0.7728

    0.8827|17.9605|18.9413|16.9647| 1.9766

    1.1451|15.4364|15.9770|14.7424| 1.2347

    1.1146|13.4013|13.6952|12.9506| 0.7446

    1.0982|13.7463|14.0982|13.2369| 0.8612

    1.2069|15.9527|16.5012|15.2681| 1.2331

    1.1849|13.6247|13.9265|13.1640| 0.7625

    1.1398|16.3068|17.0703|15.4560| 1.6143

    1.1393|14.3279|14.7488|13.7520| 0.9968

    1.0992|15.0695|15.4907|14.4930| 0.9976

    1.2425|16.2827|16.9161|15.5212| 1.3949

    1.4271|19.9564|21.0974|18.7039| 2.3935

    1.1379|18.6163|19.5441|17.4851| 2.0590

    0.8929|17.1410|18.0517|16.1770| 1.8747

    0.8743|18.3368|19.3573|17.2866| 2.0707

    1.4395|17.9845|18.9610|16.9614| 1.9996

    1.1744|13.8287|14.1401|13.3604| 0.7797

    1.2025|17.0474|17.9476|16.0692| 1.8784

    1.1606|15.3440|15.8015|14.7319| 1.0696

    2.1846|19.1972|20.2826|18.0423| 2.2403

    1.0901|13.5106|13.8005|13.0657| 0.7348

    1.1529|18.7883|19.7756|17.6818| 2.0938

    1.1194|12.2891|12.8083|11.6362| 1.1721

    1.2136|15.6100|16.1021|14.9718| 1.1303

    0.7359|19.3631|20.4367|18.1178| 2.3189

    1.0348|18.8831|19.8823|17.7528| 2.1295

    1.1133|16.7512|17.3149|       |
    1.2992|16.5023|16.9471|15.3539| 1.5931

    1.1741|12.9482|13.2343|12.5060| 0.7283

    1.1428|13.2950|13.5911|12.8404| 0.7507

    1.1018|15.5041|15.9962|14.8573| 1.1389

    1.1477|13.0461|13.3429|12.5897| 0.7533

    1.1741|14.9019|15.2852|14.3223| 0.9628

    1.4621|17.4271|18.2874|16.4794| 1.8079

    0.4284|19.3841|20.4784|18.2135| 2.2649

    1.1949|12.5949|12.8910|12.1455| 0.7455

    1.1181|12.4763|12.7985|11.9997| 0.7988

    1.1754|17.6275|18.4846|16.6819| 1.8028

    1.1813|14.2976|14.6473|13.7924| 0.8549

    1.2037|17.5733|18.4480|16.6002| 1.8479

    1.1071|15.2412|15.6816|14.6409| 1.0407

    1.1263|15.2182|15.6554|14.6326| 1.0227

    1.1769|17.2124|17.9404|16.3040| 1.6364

    1.1754|18.5455|19.6395|17.4886| 2.1509

    1.1445|15.5032|16.1792|14.7111| 1.4681

    1.1542|15.7067|16.2791|14.9909| 1.2882

    1.0809|16.3272|17.0683|15.4634| 1.6048

    1.2992|16.5023|16.9471|15.3539| 1.5931
    1.1133|16.7512|17.3149|       |

    1.1722|17.9199|18.9528|16.9018| 2.0510

    1.6768|19.3018|20.4799|18.1767| 2.3032

    0.9369|17.0185|17.9358|16.0262| 1.9095

    1.0212|15.9250|16.4775|15.2376| 1.2399

    1.6513|19.4146|20.6952|18.2688| 2.4264

    1.2360|16.1314|16.7638|15.3684| 1.3955

    0.7789|19.2807|20.6831|18.0163| 2.6668

    1.0025|19.8910|21.2303|18.6115| 2.6188

    1.0862|14.3651|14.7148|13.8565| 0.8583

    1.1300|13.5685|13.9063|13.0702| 0.8361

    1.1314|14.5490|14.9106|14.0244| 0.8862

    1.2191|15.7165|16.2245|15.0604| 1.1641

    1.1966|16.6860|17.3753|15.8866| 1.4887

    1.0836|10.8661|10.9716|10.6904| 0.2811

    2.3268|19.6009|20.1236|18.2709| 1.8526

    1.1694|11.1451|11.7074|10.4738| 1.2336

    1.3674|16.9874|17.7438|16.1305| 1.6134

