#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T07:00:22 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP
    7.4458|17.8865|19.4764|16.4969| 2.9794

    8.1190|16.8244|18.4681|15.4899| 2.9782

    7.0159|18.9041|20.9861|17.4251| 3.5610

    7.3213|15.4205|16.8327|14.2399| 2.5929

    7.2779|16.5515|18.1882|15.2707| 2.9174

    7.6728|12.8665|13.6193|12.0268| 1.5926

    7.6314|18.8675|19.1892|17.3675| 1.8217

    7.8985|17.2329|18.7095|15.9099| 2.7996

    7.4678|17.4793|19.1225|16.1540| 2.9685

    7.5234| 5.4267| 5.4305| 5.4679|-0.0374

    7.6285|15.2080|16.4941|14.0558| 2.4383

    7.1794|17.7245|18.0871|16.3288| 1.7583

    7.3970|11.1902|11.6384|10.6183| 1.0201

    7.1598|16.4890|17.9633|15.2005| 2.7628

    7.5198|13.0286|13.7850|12.1788| 1.6062

    7.2674|12.8440|13.5682|12.0206| 1.5476

    7.3491|17.2116|18.7407|15.8779| 2.8628

    7.4527|17.7956|19.5360|16.4283| 3.1077

    7.8752|17.0079|18.9642|15.6692| 3.2950

    7.4462|14.3400|15.0674|12.8460| 2.2214
    7.3221|14.4498|15.3352|12.8257| 2.5095

    7.3403|18.1352|19.3896|16.7250| 2.6645

    7.3581|16.6106|18.1809|15.3545| 2.8263

    7.2805| 8.2888| 8.4376| 8.0629| 0.3747

    7.3221|14.4498|15.3352|12.8257| 2.5095
    7.4462|14.3400|15.0674|12.8460| 2.2214

    7.1732|10.8720|11.2672| 9.9869| 1.2804
    6.9496|11.0482|11.3522|10.0352| 1.3170

    7.4872|17.6775|19.6838|16.3133| 3.3706

    7.1061|17.8079|19.4018|16.4403| 2.9615

    7.3447|13.6940|14.5905|12.7640| 1.8266

    7.5283|11.1648|11.6107|10.5879| 1.0228

    6.9005|17.7415|19.6329|16.3671| 3.2659

    7.3857| 9.5336| 9.8382| 9.0953| 0.7429

    7.7579|16.1559|17.6110|14.9128| 2.6982

    7.4983|13.1702|14.0119|12.2613| 1.7506

    7.7277|16.7199|18.1186|15.4363| 2.6824

    7.3629|14.3764|15.4651|13.3459| 2.1192

    7.4228|10.2738|10.6247| 9.7862| 0.8384

    7.2679|16.3152|17.9522|15.0448| 2.9074

    7.5922|15.8415|17.0807|14.5654| 2.5153

    7.4430|16.7929|18.5432|15.4938| 3.0494

    7.4953|17.5854|19.3340|16.2457| 3.0883

    7.3298|15.2902|16.6193|14.1447| 2.4747

    7.7432|18.2607|18.8233|16.7841| 2.0392

    7.4151|15.6820|17.1646|14.4634| 2.7012

    7.0521|16.3269|18.0857|14.9965| 3.0892

    7.2419|15.0324|16.2830|13.9108| 2.3722

    7.9523| 8.1122| 8.2679| 7.8781| 0.3898

    7.2965|16.0618|17.8750|14.7704| 3.1046

    7.5331|15.7438|17.1965|14.5250| 2.6715

    6.9099|14.4547|       |       |
    7.0763|14.1857|15.1669|13.0696| 2.0973

    7.3469|11.2092|11.6788|10.6084| 1.0704

    7.5983|17.4116|19.1585|16.0829| 3.0756

    7.4831|16.3661|17.9946|15.0827| 2.9119

    7.2033|16.5139|18.2760|15.2090| 3.0669

    7.6740|18.8751|18.6005|17.2598| 1.3407

    7.2722|14.8356|16.1820|13.6871| 2.4949

    7.1488|17.4130|19.1442|16.0773| 3.0669

    7.2742|16.4003|18.0817|15.1226| 2.9591

    7.2853|17.2830|19.1038|15.9454| 3.1584

    7.3987|17.1706|18.5765|15.8515| 2.7250

    7.4120|15.4766|16.9499|14.2791| 2.6708

    7.5361|17.4620|19.4777|16.1016| 3.3761

    7.1466|17.4809|19.2975|16.1091| 3.1884

    6.9460|15.9011|17.4631|14.6782| 2.7849

    7.3116|11.0891|11.5317|10.5154| 1.0163

    6.9893|17.3645|18.1281|15.9272| 2.2008

    7.8765|17.9650|19.6939|16.5900| 3.1040

    7.4354| 8.5402| 8.7427| 8.2372| 0.5055

    8.0546| 8.9710| 9.2133| 8.6109| 0.6024

    7.4682|16.5433|18.0391|15.2299| 2.8092

    7.9604|15.6934|17.0999|14.4687| 2.6311

    7.2283|17.2010|18.9690|15.8847| 3.0844

    6.7212|16.5867|17.8680|15.3109| 2.5570

    7.5905|16.6790|18.4451|15.3960| 3.0490

    7.4033|18.7238|20.8124|17.2541| 3.5583

    7.2266|11.2265|11.6909|10.6527| 1.0382

    7.0548|16.8258|18.5407|15.5455| 2.9952

    7.6926|17.9536|20.0245|16.5711| 3.4534

    6.7904|15.6009|17.1351|14.3776| 2.7575

    7.4544|10.7565|11.1548|10.2307| 0.9241

    7.7351|18.4617|20.5019|17.0392| 3.4627

    7.9115|16.6367|18.3736|15.3538| 3.0199

    7.8731|15.5660|17.0355|14.3680| 2.6674

    7.0689|17.2780|19.1249|15.9461| 3.1788

    8.1395|10.8651|11.2997|10.3166| 0.9831

    7.5788|15.8527|17.3918|14.6254| 2.7664

    7.0159|16.8949|18.7368|15.5737| 3.1631

    7.4402|13.9920|14.9959|12.9994| 1.9965

    7.9870|17.6345|19.6064|16.2929| 3.3135

    7.3916|11.6508|12.1771|10.9905| 1.1866

    7.6356|19.0684|20.8918|17.5978| 3.2939

    7.6985|18.4036|20.5838|17.0013| 3.5825

    7.0455|17.0891|18.9187|15.7670| 3.1517

    7.1487|16.6974|18.4348|15.4057| 3.0291

    7.2931|17.0975|18.9651|15.7324| 3.2327

    7.4844|17.5008|19.4509|16.1733| 3.2776

    7.1722|18.0639|19.8048|16.7232| 3.0815

    7.4188|11.4813|       |       |

    6.8663|12.8268|13.5121|12.0438| 1.4683

    7.2410|12.3167|12.9039|11.6092| 1.2947

    7.5651|12.8025|13.5148|11.9990| 1.5159

    6.9965|17.0075|18.8213|15.7020| 3.1193

    7.5754|17.4569|19.2359|16.1367| 3.0992

    7.3187|16.9994|18.8413|15.6912| 3.1501

    7.4173|16.5622|18.2149|15.2763| 2.9386

    7.4333|13.5718|14.4423|12.6680| 1.7743

    6.9508|16.7124|18.4339|15.4472| 2.9867

    7.2229|16.0225|17.7775|14.7375| 3.0400

    7.0132|15.9436|17.6452|14.6627| 2.9825

    6.7041|13.7273|14.5899|12.8189| 1.7711

    7.6419|10.6273|11.0881|10.0319| 1.0562

    6.8126|10.5737|10.9429|10.0645| 0.8784

    7.3973|12.6327|13.3084|11.8568| 1.4516

    7.4164|15.0763|16.4099|13.9337| 2.4763

    7.0649|18.0935|20.2970|16.6512| 3.6458

    7.3962|11.9681|12.5301|11.2774| 1.2528

    7.2813|14.2590|15.3475|13.2288| 2.1187

    7.3440|15.2938|16.8435|14.0590| 2.7844

    7.4134|11.0116|11.4610|10.4317| 1.0293

    7.3618|10.5444|10.9212|10.0315| 0.8898

    7.2314|19.4649|21.2034|17.9768| 3.2266

    7.6149|19.2979|21.5815|17.8116| 3.7699

    6.8253|17.2166|19.1021|15.9121| 3.1901

    7.2362|16.8636|18.6947|15.5612| 3.1335

    7.1062|15.0656|16.3880|13.9304| 2.4576

    7.9787|15.5129|17.1441|14.2578| 2.8863

    6.6733|19.3091|21.1897|17.8032| 3.3864

    7.1538|14.9477|16.4341|13.7475| 2.6866

    7.1055|17.3585|19.1590|16.0596| 3.0995

    7.6001| 8.0035| 8.1221| 7.8361| 0.2860

    7.4706|14.4704|15.6238|13.3981| 2.2257

    7.5541|17.6592|19.3830|16.2732| 3.1099

    7.4249|10.4673|10.8378| 9.9600| 0.8778

    7.3782|10.4041|10.7618| 9.9130| 0.8488

    7.1953|15.9935|17.0712|14.7482| 2.3230

    7.3242|16.6781|18.3819|15.4192| 2.9627

    7.4416|13.9253|14.8912|12.9597| 1.9315

    7.4086| 9.7126|10.0046| 9.2903| 0.7143

    7.5424|17.5747|19.2861|16.2477| 3.0384

    7.3855|18.2777|19.8255|16.7706| 3.0549

    8.2231|15.1691|16.7478|13.9267| 2.8211

    7.4859|14.7270|15.9538|13.6321| 2.3218

    7.3066|11.4385|11.9277|10.8061| 1.1217

    7.5609|16.6244|18.4840|15.3107| 3.1733

    7.0221|13.7703|14.6601|12.8473| 1.8127

    7.6756|10.5682|10.9334|10.0615| 0.8718

    7.7529|18.4254|20.7019|17.0145| 3.6874

    7.3818|14.4688|15.6106|13.4121| 2.1985

    7.3405| 5.6231| 5.6098| 5.7029|-0.0931

    7.9000|15.5170|17.0198|14.3214| 2.6984

    7.1150|16.3834|18.1417|15.1185| 3.0232

    7.4459|12.9896|13.7327|12.1679| 1.5648

    7.2087|14.4761|15.6320|13.4016| 2.2304

    7.2803| 9.5626| 9.8460| 9.1547| 0.6912

    7.1596| 8.8932| 9.1486| 8.5199| 0.6287

    7.5045|15.6806|17.2005|14.4729| 2.7276

    7.4194|12.7901|13.4747|11.9959| 1.4789

    7.3314|17.4406|19.3022|16.1245| 3.1777

    7.5721|11.4306|11.9138|10.8157| 1.0981

    7.3452|17.7597|19.7721|16.3781| 3.3940

    7.4540|14.8451|16.0898|13.7422| 2.3476

    7.3617| 9.5906| 9.8794| 9.1758| 0.7037

    7.9075|16.2458|17.9345|14.9799| 2.9546

    7.6179|16.4987|18.1846|15.2333| 2.9513

    7.0921|18.1965|20.0963|16.8110| 3.2853

    7.3561|16.5058|18.2003|15.2380| 2.9622

    7.8254|15.5553|17.0422|14.3512| 2.6910

    7.7673|16.6318|18.3478|15.3534| 2.9944

    7.2853|17.1694|19.0099|15.8430| 3.1669

    7.5314|12.5274|13.3517|11.6454| 1.7062

    8.1446|18.0956|20.0104|16.7268| 3.2836

    7.8778|13.5451|14.4529|12.6067| 1.8462

    7.3832|12.7206|13.4056|11.9323| 1.4733

    7.1404|14.0169|15.0135|13.0306| 1.9829

    8.2361|17.1349|18.9540|15.8342| 3.1199

    7.4645|14.7547|15.9928|13.6519| 2.3409

    7.3877|12.2042|12.7810|11.5038| 1.2772

    7.3956|14.1244|15.1647|13.1081| 2.0566

    7.4766|15.4383|16.8741|14.2530| 2.6211

    7.6685|14.5802|15.7952|13.4871| 2.3081

    7.4067|12.2721|12.8689|11.5509| 1.3180

    8.0193|18.1421|20.2879|16.7551| 3.5327

    6.6291|16.8109|18.5038|15.5452| 2.9585

    6.9878|18.0395|19.9957|16.6619| 3.3338

    7.1616|14.1948|15.2362|13.1846| 2.0516

    6.9108|17.3408|19.1431|16.0416| 3.1015

    7.5287|17.6275|19.5594|16.2861| 3.2733

    7.7826|15.4879|16.9246|14.3013| 2.6232

    7.4677|17.4112|19.3580|16.0803| 3.2777

    7.1286| 7.1833| 7.2106| 7.1688| 0.0418

    7.1515|16.4649|18.1484|15.1849| 2.9635

    7.2832|18.4246|20.6766|17.0101| 3.6665

    7.3283|18.3550|20.4273|16.9592| 3.4681

    6.9860|16.6159|18.3583|15.3232| 3.0351

    7.1611|18.3252|20.3305|16.9193| 3.4112

    7.2044|13.5076|14.3539|12.6120| 1.7419

    7.7787|14.0867|15.3178|12.9878| 2.3300

    7.3857|15.4220|16.8313|14.2460| 2.5853

    7.2573|13.1120|13.8770|12.2641| 1.6130

    7.4346|17.2164|19.0889|15.8938| 3.1951

    7.4445|15.6721|17.1798|14.4648| 2.7150

    7.8306|18.0454|20.2472|16.5934| 3.6539

    7.2680|16.0918|17.6978|14.8491| 2.8487

    7.1053|15.9948|17.5206|14.7726| 2.7480

    7.5739|12.3627|12.9842|11.6171| 1.3671

    7.0825|17.2872|19.1277|15.9830| 3.1447

    7.1702|11.8290|12.3409|11.1861| 1.1547

    7.3894|16.5911|18.3299|15.3072| 3.0227

    7.0751|16.5939|18.3186|15.3302| 2.9884

    7.7283|17.7428|19.6888|16.4020| 3.2868

    7.2522|16.8186|18.5147|15.5591| 2.9556

    7.1872|15.6372|17.3206|14.3692| 2.9514

    6.7156|14.4609|15.5361|13.4364| 2.0996

    7.0096|17.1352|18.8848|15.8480| 3.0367

    7.4172|16.9546|18.7330|15.6723| 3.0607

    7.4929|17.7305|19.5068|16.4020| 3.1048

    6.9846|17.9480|19.9183|16.5784| 3.3399

    7.9926|17.3452|19.4276|15.9482| 3.4795

    7.1547|16.6918|18.4320|15.4160| 3.0160

    6.8524|17.6789|19.6991|16.3288| 3.3702

    7.6911|17.3584|19.2128|16.0442| 3.1685

    7.2283|13.3608|14.4014|12.3500| 2.0514

    7.3567|17.9473|19.9626|16.5769| 3.3857

    7.2941|16.1983|17.8371|14.9440| 2.8931

    7.4319|15.0480|16.3558|13.9157| 2.4401

    7.2723|17.4545|19.2532|16.0213| 3.2319

    7.2558|17.1309|19.0308|15.7999| 3.2309

    7.4730|15.0477|16.4050|13.9004| 2.5045

    7.5310|16.0049|17.6596|14.7643| 2.8954

    7.6922|17.4390|19.4263|16.0579| 3.3684

    8.0692|15.4862|16.9735|14.2867| 2.6869

    8.0625|13.1099|13.9322|12.1765| 1.7557
          |15.8009|       |       |

    8.0817|17.2015|19.0986|15.8785| 3.2200

    7.1935|16.9587|18.7455|15.6700| 3.0755

    7.0903|17.4389|19.2793|16.1323| 3.1469

    7.2508|15.3463|16.7045|14.1933| 2.5112

    7.3858|17.2491|19.1088|15.9341| 3.1747

    8.2402|16.7213|18.3996|15.4477| 2.9520

    8.0631|19.4752|21.2782|17.9377| 3.3405

    7.0405| 8.7442| 8.9385| 8.4470| 0.4915

    6.6922|19.0273|21.1903|17.5502| 3.6401

    7.7331|13.5195|14.3975|12.6021| 1.7954

    7.6597| 7.0868| 7.1199| 7.0734| 0.0465

    7.1741|16.8779|18.6272|15.5757| 3.0516

    7.2401|13.4078|14.4043|12.4180| 1.9863

    6.6586|17.1251|19.0242|15.8278| 3.1963

    7.5070|16.5183|18.2173|15.2520| 2.9653

    7.2094|17.4708|19.5639|16.0982| 3.4657

    6.7197|17.9116|19.9095|16.5710| 3.3385

    7.6725|17.1057|18.9545|15.7927| 3.1618

    7.1772|17.4210|19.3513|16.0965| 3.2549

    7.4154|17.6086|19.5556|16.2598| 3.2957

    7.1206|15.5451|17.0545|14.3415| 2.7130

    7.7291|16.5508|18.2707|15.2783| 2.9924

    7.4027|18.6360|       |       |
    7.4507|17.0994|18.9082|15.6486| 3.2595

    7.6019|17.5160|19.1951|16.1833| 3.0118

    8.2837|12.5315|13.2211|11.7244| 1.4967

    7.5426|15.7940|17.3228|14.5805| 2.7423

    7.4507|17.0994|18.9082|15.6486| 3.2595
    7.4027|18.6360|       |       |

    7.3800|16.8085|18.5727|15.5103| 3.0623

    7.0814|12.9200|13.6299|12.1220| 1.5079

    7.1692|18.2470|       |       |

    7.2253|13.8198|14.9310|12.7803| 2.1508

    7.4065|15.4830|16.9390|14.2936| 2.6453

    7.1475|13.4207|14.2518|12.5375| 1.7143

    7.6256|17.6692|19.7024|16.3177| 3.3848

    7.1778| 9.4961| 9.7718| 9.0977| 0.6741

    6.6979|16.8871|18.6347|15.6030| 3.0317

    7.1938|15.8593|17.6095|14.5826| 3.0270

    7.5841|16.3783|18.0064|15.0453| 2.9612
    7.8274|17.5752|       |       |

    7.9300|17.0711|18.8603|15.7775| 3.0828

    7.4788|12.3209|12.9377|11.5877| 1.3500

    7.1293|16.5154|18.0812|14.7862| 3.2949
    7.0915|17.2791|       |       |

    7.1341|18.7826|20.8040|17.2510| 3.5530

    7.0915|17.2791|       |       |
    7.1293|16.5154|18.0812|14.7862| 3.2949

    7.3420|15.7767|16.9576|14.4500| 2.5076

    7.6635|17.2010|19.1467|15.8813| 3.2654

    7.8274|17.5752|       |       |
    7.5841|16.3783|18.0064|15.0453| 2.9612

    6.8857|18.6142|21.0367|17.1073| 3.9294

    6.8953|11.5564|12.0901|10.8883| 1.2018

    7.6961|16.1074|17.7937|14.8597| 2.9340

    7.0070|15.9432|17.4620|14.7195| 2.7424

    7.6790|15.8169|17.3808|14.5964| 2.7844

    6.8363|11.9179|12.4499|11.2536| 1.1963

    7.3745|13.7550|14.6992|12.7855| 1.9136

    7.0526|17.7717|19.6067|16.4233| 3.1834

    7.3910|13.4377|14.3144|12.5109| 1.8035

    7.3471|16.6581|18.2965|15.4084| 2.8881

    7.4898|18.0924|20.0327|16.6988| 3.3339

    7.2512|16.1775|17.7820|14.9265| 2.8555

    7.4915|18.7431|20.1030|17.2838| 2.8192

    6.6096|18.8514|20.6837|17.3999| 3.2838

    7.4835|16.3257|17.9497|15.0703| 2.8795

    7.4248|12.0193|12.5744|11.3364| 1.2379

    7.4900|11.9077|12.4397|11.2416| 1.1980

    7.3205|16.0378|17.5999|14.7983| 2.8016

    7.2906|15.1118|16.3931|13.9915| 2.4016

    7.1364|14.5239|15.6698|13.4606| 2.2092

    7.3487|13.5971|14.4765|12.6842| 1.7923

    7.4267|16.8528|18.4940|15.5801| 2.9139

    7.5021|18.0271|19.7586|16.6574| 3.1012

    7.5285|17.6592|19.4185|16.2381| 3.1805

    7.4405|16.6326|18.5198|15.3224| 3.1974

    7.3131|15.0381|16.3358|13.9082| 2.4276

    7.0728|17.5793|19.3174|16.1525| 3.1649

    7.2153|17.5839|19.2277|16.2327| 2.9950

    7.3327| 8.7605| 8.9756| 8.4338| 0.5418

    7.3432|11.1627|11.6157|10.6063| 1.0094

    6.9627|17.7038|       |       |
    7.2581|16.8282|17.9505|15.1335| 2.8170

    7.2885|17.5543|19.5396|16.1283| 3.4114

    7.2499|10.9103|11.3158|10.3818| 0.9340

    7.2133|14.7251|16.1317|13.5511| 2.5805

    7.4199|13.4522|14.2897|12.5597| 1.7299

    7.0967|12.2947|12.8728|11.5862| 1.2866

    7.7229| 5.1857| 5.1972| 5.2406|-0.0434

    7.3168|15.6446|17.0996|14.4517| 2.6479

    7.3637|14.8201|16.0511|13.7207| 2.3305

    7.3817|16.5643|18.2567|15.2340| 3.0227
    8.0431|18.9243|       |       |

    7.4575|14.9908|16.4974|13.7808| 2.7166

    6.8484|18.5933|20.3926|17.1738| 3.2188

    7.8842|18.8479|20.8130|17.3878| 3.4252

    7.0720|12.6202|13.4318|11.7484| 1.6834

    7.4450| 6.2838| 6.3072| 6.2836| 0.0237

    7.8305|19.5772|21.0533|18.0482| 3.0051

    7.4702|17.0758|18.6594|15.7823| 2.8771

    7.3926|16.8922|17.9901|15.5394| 2.4507

    7.8952|17.9110|19.3803|16.4281| 2.9523

    7.1266|17.8005|19.4760|16.4213| 3.0548

    7.3927|16.7660|18.3033|15.4809| 2.8223

    7.2063|16.8478|18.5649|15.5707| 2.9941

    7.7038|17.5503|       |       |
    7.8556|17.0427|18.3228|15.1862| 3.1366

    7.4335|19.3330|20.9290|17.7998| 3.1292

    6.8213|16.8452|18.4345|15.5766| 2.8580

    7.0915| 9.3353| 9.5964| 8.9488| 0.6476

    7.4822|17.1045|18.7617|15.7903| 2.9715

    7.6696|15.0111|16.3534|13.8639| 2.4895

    7.3203| 9.3683| 9.6339| 8.9825| 0.6515

    7.1660| 6.7985| 6.8555| 6.7484| 0.1070

    7.4276|13.2807|14.1080|12.3925| 1.7156

    7.5714|17.1999|18.9054|15.9076| 2.9978

    7.2102|17.2020|18.8170|15.9076| 2.9095

    7.3890|16.0658|17.7830|14.7696| 3.0134

    6.9862|17.4498|19.2330|16.0948| 3.1383

    7.1516|11.4183|11.8756|10.8343| 1.0413

    7.3202|15.0023|16.5051|13.7908| 2.7143

    7.2389|14.4757|15.6043|13.3996| 2.2047
    6.9942|15.3494|       |       |

    8.0094|18.4655|20.7730|17.0275| 3.7455

    7.3012|15.4594|16.8295|14.2960| 2.5334

    7.8556|17.0427|18.3228|15.1862| 3.1366
    7.7038|17.5503|       |       |

    7.1960|12.7361|13.4057|11.9618| 1.4439

    7.5274|16.7977|18.0280|15.4982| 2.5298

    7.4095|13.8388|14.7757|12.8818| 1.8940

    7.2651|16.0718|17.7971|14.7695| 3.0276

    7.2911|17.2288|19.0600|15.8589| 3.2011

    7.7244|14.7757|15.9537|13.6704| 2.2833

    7.2881|17.1907|18.9854|15.8895| 3.0959

    6.9927| 8.2013| 8.4029| 7.8927| 0.5101

    7.2241|16.2621|17.8006|15.0324| 2.7683

    7.3166|10.3988|10.7569| 9.9042| 0.8527

    7.2957|18.4477|19.8076|17.0085| 2.7991

    7.3650|11.4647|11.9490|10.8691| 1.0799

    6.8019|16.9828|18.6905|15.6991| 2.9914

    8.0431|18.9243|       |       |
    7.3817|16.5643|18.2567|15.2340| 3.0227

    7.3111|16.8254|17.0934|15.4545| 1.6389

    7.6152|17.7203|18.9900|16.2887| 2.7013

    7.3651|16.3322|17.7511|15.0694| 2.6817

    7.4877|16.3759|18.0450|15.0904| 2.9546

    7.2423|16.6825|18.3494|15.3965| 2.9530

    7.6380|18.4332|19.8225|16.9938| 2.8287

    7.4327|16.1532|17.8045|14.8916| 2.9129

    7.3552| 7.9406| 8.0408| 7.7983| 0.2425

    7.1638|18.7959|20.8386|17.3421| 3.4965

    7.5971|16.4311|18.0322|15.1773| 2.8549

    7.9648|17.6840|19.5377|16.3449| 3.1928

    7.4693|16.9537|18.8030|15.6484| 3.1546

    6.9667| 7.5112| 7.5735| 7.4326| 0.1410

    7.2652|17.8239|19.5916|16.4582| 3.1334

    7.6365|16.4927|18.1947|15.2266| 2.9682

    7.4425|16.7075|18.3690|15.4404| 2.9285

    7.4113|18.6270|20.1485|17.1687| 2.9799

    7.3557|16.6002|18.3262|15.3257| 3.0005

    7.3471| 8.2317| 8.3773| 8.0186| 0.3587

    7.4199|13.7232|14.6408|12.7844| 1.8564

    7.1916|10.7479|11.1272|10.2321| 0.8951

    7.6221|15.7623|17.2702|14.5497| 2.7206

    7.3677|15.3805|16.7901|14.2057| 2.5844

    7.4485| 8.0879| 8.2113| 7.9067| 0.3046

    7.3640|10.8423|11.2648|10.2858| 0.9790

    7.6055|16.3858|18.0705|15.1218| 2.9487

    8.3408|13.9646|15.1123|12.8820| 2.2303

    6.8976|16.8351|18.4675|15.5475| 2.9201

    6.6482|16.7452|18.4476|15.4700| 2.9776

    7.3138|17.0799|18.7753|15.7838| 2.9915

    7.4912|11.1596|11.6174|10.6034| 1.0139

    7.2888|13.9919|14.9544|13.0266| 1.9278

    7.3213|10.2399|10.5728| 9.7678| 0.8050

    7.2091|10.4206|10.8731| 9.8321| 1.0410

    7.1251|16.8858|18.5173|15.5822| 2.9350

    7.0403| 6.5890| 6.5960| 6.6208|-0.0248
