#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-12-27T06:15:24 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5c245d33af68	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=16	
#-oc.form=dec
#-sort=_r
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&cat:IX/52&key:source=GAIA+DR2&HTTPPRM:&&-ref=VIZ5c245d33af68&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=dec&-c.r=  2&-c.geom=r&-out.orig=standard&-order=I&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-out=ID&-out=eRV&-out=s_RV&-out=Tbase&-out=JDm&-out=N&-out=VC&-ignore=VC=*&VC=VC&-out=Flag&-out=RVS&-out=e_RVS&-out=o_RVS&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflag&-out=Bmag&-out=Vmag&-out=SpType&-out=otype&-out=Simbad&Simbad=Simbad&-out=_RA.icrs&-out=_DE.icrs&-out=Instr&-out=JD&-out=Mask&-out=Idspec&-out=Allwise&-out=IERS&-out=LC&LC=LC&-out=TBest&-out=Pf&-out=P1O&-out=P2O&-out=P3O&-out=EpG&-out=EpBP&-out=EpRP&-out=AmpG&-out=AmpBP&-out=AmpRP&-out=[Fe/H]&-out=R21G&-out=R31G&-out=phi21G&-out=phi31G&-out=MBOL&-out=e_MBOL&-out=Flag&-out=BolCorr&-out=e_BolCorr&-out=Freq&-out=e_Freq&-out=Classifier&-out=BClass&-out=BClassScore&-out=Amp&-out=Nfov&-out=abbe&-out=Nvario&-out=Tvario&-out=Vvario&-out=NGmag&-out=TimeGmag&-out=DurGmag&-out=NBPmag&-out=TimeBPmag&-out=DurBPmag&-out=NRPmag&-out=TimeRPmag&-out=DurRPmag&-out=Ntrans&-out=TransitID&-out=TimeG&-out=TimeBP&-out=TimeRP&-out=VarGr&-out=VarBPr&-out=VarRPr&-out=ProtB&-out=AImax&-out=Gunsp&-out=BPunsp&-out=RPunsp&-out=Nseg&-out=Nout&-out=SProt&-out=FAPsPRot&-out=Scos&-out=Ssin&-out=Sa0&-out=SAI&-out=SGunsp&-out=SBPunsp&-out=SRPunsp&-out=STimeS&-out=STimeE&-out=ScolI&-out=ScolM&-out=Scor&-out=Ssigni&-out=TimeOutliers&-out=Nobs&-out=MPC&-out=Name&-out=astorb&astorb=astorb&-out=Slopeg&-out=Code&-out=Obs.arc&-out=Obs.num&-out=Obs.epoch&-out=Orb.m&-out=Omega&-out=Node&-out=Incl&-out=Eccen&-out=a&-out=Orb.Date&-out=CEU&-out=CEU.rate&-out=CEU.epoch&-out=Transit&-out=Obs.ID&-out=Epoch&-out=Res.RA&-out=Res.DE&-out=Res.AL&-out=Res.AC&-out=Select&-file=-c&-out.max=unlimited&-out.form=Tab-Separated-Values&-c.eq=J2000&-c.u=arcmin&
#-c.r=  2
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=Plx
#-out=Gmag
#-out=BPmag
#-out=RPmag
#-out=BP-RP
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
Plx|Gmag|BPmag|RPmag|BP-RP
    0.4240|16.4296|16.8440|15.8571| 0.9870

    0.5849|19.4530|20.3957|18.4549| 1.9408

    0.4823|19.1483|20.0015|18.1936| 1.8079

    0.4899|14.9226|15.2796|14.4078| 0.8717

    0.6356|18.8810|19.6681|17.9620| 1.7061

    0.4906|16.9361|17.4524|16.2848| 1.1676

    0.4187|17.2259|17.7462|16.5437| 1.2025

    0.4835|18.5957|19.4305|17.6423| 1.7882

    0.4076|18.5062|19.4097|17.5508| 1.8589

    0.4126|17.8973|18.5266|17.1628| 1.3638

    0.4807|16.5870|17.0504|15.9809| 1.0695

    0.4989|16.5407|16.9942|15.9311| 1.0630

    0.5596|18.4326|19.2213|17.5736| 1.6477

    0.5060|15.4063|15.7491|14.9024| 0.8467

    0.4977|15.4295|15.7853|14.9113| 0.8739

    0.4851|15.8551|16.2390|15.3198| 0.9192

    1.0352|19.4386|20.3942|18.4766| 1.9177

    0.4784|16.8038|17.2577|16.1922| 1.0655

    0.4219|17.9531|18.6041|17.1721| 1.4320

    0.4760|15.9379|16.3233|15.4041| 0.9193

    0.5193|12.1196|12.7369|11.3930| 1.3438

    0.4295|16.7849|17.2421|16.1872| 1.0549

    0.3931|18.9242|19.7525|18.0115| 1.7409

    0.2707|17.7636|18.3720|17.0199| 1.3521

    0.4554|17.4368|17.9639|16.7501| 1.2138

    0.2068|19.6524|20.4939|18.6325| 1.8615

    0.3880|18.6589|19.4964|17.8017| 1.6947

    0.4666|15.3566|15.6969|14.8486| 0.8483

    0.3418|18.4544|19.1958|17.6314| 1.5644

    0.5297|18.6781|19.4961|17.8060| 1.6901

    0.5650|17.2753|17.7960|16.5745| 1.2215

    0.1365|19.4194|20.5007|18.4637| 2.0370

    0.3502|16.9320|17.4053|16.2701| 1.1352

    0.4999|17.8067|18.4160|17.0757| 1.3403

    1.0111|19.7137|20.7240|18.6670| 2.0570

    0.5986|18.3296|18.9792|17.4903| 1.4889

    0.2938|18.2149|18.9211|17.4210| 1.5001

    0.4054|16.2027|16.6068|15.6418| 0.9650

    0.2400|18.8136|19.6112|17.9296| 1.6816

    0.4217|16.8532|17.3246|16.2305| 1.0941

    0.3807|17.9054|18.7313|17.0564| 1.6749

    0.5037|15.0009|15.4020|14.4421| 0.9600

    0.6681|18.7453|19.7765|17.7383| 2.0382

    0.4940|16.5447|16.9959|15.9508| 1.0451

    0.4715|14.9229|15.4032|14.2930| 1.1102

    0.6471|17.8367|18.4600|17.1040| 1.3560

    0.0721|19.9930|20.8245|18.9065| 1.9181

    0.5010|14.7889|15.1804|14.2422| 0.9382

    0.4504|17.5350|18.2277|16.7445| 1.4832

    0.4742|17.9436|18.4738|17.1758| 1.2980

    0.5031|14.6127|14.9801|14.0789| 0.9012

    0.4615|15.4978|15.8541|14.9854| 0.8686

    0.6039|15.5830|15.6276|14.7308| 0.8968
    0.4361|16.5053|

    0.1391|19.0487|19.9321|18.1230| 1.8092

    0.5223|16.2395|16.6338|15.6393| 0.9946

    0.5291|14.9594|15.2771|14.4231| 0.8540

    0.5173|15.2001|15.5394|14.6673| 0.8721

    0.4250|17.4041|17.9030|16.7221| 1.1809

    0.5332|17.9277|18.5791|17.1471| 1.4320

    0.5495|15.3811|15.7300|14.8675| 0.8624

    0.4382|16.2803|16.7075|15.7036| 1.0039

    0.5612|16.8040|17.2627|16.1918| 1.0710

    0.4677|16.5034|16.9703|15.8216| 1.1488

    0.3872|18.9557|19.9117|17.9558| 1.9559

    0.5910|16.1440|16.5489|15.5844| 0.9645

    0.5586|15.7907|16.1639|15.2533| 0.9106

    0.6447|19.5112|20.5133|18.4246| 2.0886

    0.5145|15.1375|15.5005|14.6192| 0.8813

    0.4158|19.1299|20.1517|18.1205| 2.0313

    0.2384|19.8965|20.6711|18.7204| 1.9507

    0.5325|17.5713|18.1868|16.8867| 1.3001

    0.2433|18.9500|19.8242|18.0072| 1.8170

    0.5466|17.1922|17.7133|16.5445| 1.1687

    0.4915|14.6071|14.9583|14.0920| 0.8662

    1.1268|19.7574|20.6228|18.4239| 2.1989

    0.5150|16.8897|17.3523|16.2761| 1.0762

    0.5129|15.5238|15.9284|14.9547| 0.9737

    0.4830|14.9510|15.3041|14.4399| 0.8641

    0.5273|19.0262|19.8810|18.1020| 1.7790

    0.5008|16.4340|16.8445|15.8608| 0.9837

    0.4632|15.9919|16.3828|15.4426| 0.9402

    0.4484|17.6621|18.2512|16.9458| 1.3054

    0.2243|18.0911|18.7496|17.2967| 1.4529

    0.5266|17.4731|18.0251|16.7870| 1.2380

    0.4787|17.0404|17.5219|16.4137| 1.1083

    0.5077|12.3836|13.0498|11.6213| 1.4285

    0.2303|19.7199|20.6288|18.6156| 2.0132

    0.4887|18.3670|19.0767|17.5557| 1.5210

    0.6112|17.8701|18.4818|17.1286| 1.3532

    0.5033|17.7206|18.3171|16.9917| 1.3254

    0.5406|17.3377|17.8730|16.6682| 1.2048

    0.6714|18.6556|19.6465|17.6694| 1.9771

    0.4828|15.1753|15.5289|14.6572| 0.8718

    0.4953|13.0798|13.6954|12.3459| 1.3494

    0.5469|15.1708|15.5211|14.6577| 0.8634

    0.5813|19.6114|20.3856|18.5874| 1.7982

    0.5242|16.2825|16.7281|15.6724| 1.0557

    0.4062|16.3625|16.7726|15.7908| 0.9818

    0.5127|14.7837|15.1716|14.2374| 0.9342

    0.4813|14.8535|15.3735|14.1934| 1.1801

    0.5728|16.2624|16.6786|15.6997| 0.9789

    0.5407|16.0642|16.4653|15.5128| 0.9525

    0.5563|16.1947|16.6059|15.6463| 0.9595

    0.4714|14.9388|15.4792|14.2614| 1.2178

    0.4738|17.9720|18.6591|17.2040| 1.4551

    0.4994|15.3264|15.6765|14.8035| 0.8730

    0.3738|18.1464|18.8423|17.3343| 1.5081

    0.2286|19.0637|19.9636|18.1158| 1.8478

    0.3324|18.5410|19.4328|17.6101| 1.8227

    0.5006|16.1486|16.5690|15.5795| 0.9895

    0.5528|15.4930|15.8612|14.9624| 0.8988

    0.5762|16.8627|17.3339|16.2465| 1.0874

    0.5134|15.2577|15.6218|14.7329| 0.8889

    0.7025|17.9226|18.5390|17.1653| 1.3737

    0.5004|15.1503|15.5362|14.6027| 0.9335

    0.4748|16.9980|17.4722|16.3667| 1.1055

    0.6619|17.6666|18.2605|16.9296| 1.3309

    0.5619|18.1253|18.7798|17.3287| 1.4511

    0.5008|18.3710|19.0922|17.5283| 1.5639

    0.5601|17.2456|17.7680|16.5959| 1.1721

    0.4332|17.2496|17.8685|16.5127| 1.3559

    0.4671|15.1993|15.5746|14.6595| 0.9150

    0.5331|14.2025|14.7450|13.5259| 1.2191

    0.8111|18.9057|19.7478|17.9930| 1.7548

    0.5431|14.9145|15.2842|14.3858| 0.8984

    0.3914|17.3731|17.9191|16.6864| 1.2326

    0.3844|19.1788|20.0559|18.2296| 1.8263

    0.1350|19.4052|20.2670|18.4829| 1.7840

    0.5442|15.6331|15.9707|15.1348| 0.8359

    0.5136|16.1377|16.5250|15.5920| 0.9330

    0.5373|17.7938|18.4004|17.0630| 1.3374

    0.5041|16.7917|17.3411|16.0889| 1.2522

    0.5532|16.9681|17.4277|16.3422| 1.0855

    0.5496|14.9559|15.3384|14.4140| 0.9244

    0.6595|19.2955|20.0421|18.2312| 1.8109

    0.0755|19.7361|20.5655|18.7221| 1.8434

    0.5364|15.3214|15.7085|14.7789| 0.9296

    0.4969|15.8767|16.2893|15.2999| 0.9895

    0.6325|17.8786|18.5127|17.1222| 1.3905

    0.9102|19.5484|20.4818|18.4168| 2.0650

    0.4963|18.6088|19.3721|17.7340| 1.6382

    0.4656|17.5691|18.1459|16.8658| 1.2801

    0.5057|15.2217|15.5794|14.7074| 0.8719

    0.4749|15.3979|15.7361|14.8419| 0.8943
    0.3624|17.9302|

    0.5643|19.2253|20.0326|18.2571| 1.7755

    0.4876|12.4800|13.0924|11.7590| 1.3334

    0.4122|19.2403|20.1472|18.2415| 1.9056

    0.5025|17.2456|17.7799|16.5785| 1.2015

    0.4855|15.5994|15.9580|15.0729| 0.8851

    0.5579|17.5024|18.0749|16.8062| 1.2687

    0.5319|15.1983|15.5507|14.6827| 0.8680

    0.5052|13.8158|14.3768|13.1266| 1.2502

    0.6340|16.5775|17.0203|15.9884| 1.0320

    0.4794|14.8737|15.2409|14.3491| 0.8918

    0.4140|16.5069|16.9386|15.9164| 1.0222

    0.5182|15.8251|16.2289|15.2629| 0.9660

    0.4929|14.8550|15.2087|14.3371| 0.8716

    0.5732|15.5347|15.8960|15.0084| 0.8876

    0.5108|14.8300|15.2604|14.2410| 1.0195

    0.4775|14.9008|15.3768|14.2793| 1.0975

    0.5726|17.5336|18.0958|16.8451| 1.2507

    0.6162|19.0180|19.8253|18.0681| 1.7572

    0.5448|14.7784|15.1510|14.2474| 0.9036

    0.5296|15.8395|16.2865|15.2295| 1.0570

    0.7532|18.0867|18.7930|17.2481| 1.5449

    0.5258|14.7828|15.1936|14.2143| 0.9793

    0.5045|16.7620|17.3026|16.0725| 1.2302

    0.4410|17.2559|17.7885|16.5845| 1.2041

    0.4717|16.4962|16.9257|15.9292| 0.9965

    0.5529|14.9543|15.3043|14.4436| 0.8607

    0.2489|18.1218|18.7871|17.3372| 1.4498

    0.5511|16.0453|16.4405|15.4880| 0.9525

    0.5867|15.8847|16.2637|15.3516| 0.9122

    0.3959|16.7574|17.2113|16.1442| 1.0671

    0.4475|16.3220|16.7247|15.7668| 0.9580

    0.2473|18.1233|18.7555|17.3362| 1.4193

    0.5301|16.0122|16.3959|15.4781| 0.9177

    0.4781|15.6032|15.9822|15.0607| 0.9215

    0.5379|15.9764|16.3593|15.4342| 0.9251

    0.4871|15.6820|16.0345|15.1632| 0.8712

    0.5933|15.7949|16.1621|15.2685| 0.8936

    0.5137|14.7516|15.1628|14.1861| 0.9767

    0.3304|19.4876|20.6354|18.4164| 2.2190

    0.4730|13.0608|13.6735|12.3299| 1.3436

    0.4825|14.8878|15.2600|14.3592| 0.9009

    0.5163|15.5773|15.9218|15.0770| 0.8448

    0.5251|18.4693|19.2309|17.6234| 1.6075

    0.4647|14.9225|15.2927|14.3900| 0.9026

    0.5826|15.7274|16.0892|15.1966| 0.8926

    0.4352|14.7023|15.0732|14.1612| 0.9119

    0.0196|19.7346|20.7270|18.7229| 2.0041

    0.4935|14.7811|15.3053|14.1116| 1.1937

    0.5206|15.4426|15.8003|14.9198| 0.8805

    0.5792|18.8942|19.6795|17.9835| 1.6960

    0.6387|17.4768|18.0119|16.7794| 1.2325

    0.5183|15.2936|15.6399|14.7702| 0.8698

    0.5010|16.6298|17.0852|16.0430| 1.0422

    0.3723|18.3728|19.0755|17.5793| 1.4962

    0.5396|15.7456|16.1178|15.2148| 0.9029

    0.2057|18.8750|19.7568|17.9079| 1.8490

    0.9821|19.7717|20.8139|18.7235| 2.0905

    0.5174|14.7756|15.1469|14.2486| 0.8982

    0.4091|17.2988|17.8449|16.5968| 1.2481

    0.4096|17.8078|18.4652|17.0046| 1.4606

    0.5425|15.5093|15.8647|14.9910| 0.8737

    0.5547|17.0881|17.6032|16.4458| 1.1575

    0.5390|15.9445|16.3935|15.3409| 1.0525

    0.5483|15.7153|16.1295|15.1349| 0.9946

    0.4820|15.9756|16.3235|15.3760| 0.9474
    0.8364|18.2855|

    0.4906|15.2676|15.6392|14.7322| 0.9071

    0.4806|17.6803|18.2663|16.9587| 1.3076

    0.5821|17.7396|18.2891|17.0110| 1.2781

    0.3369|19.7520|20.5815|18.6877| 1.8938

    0.4471|17.2826|17.9148|16.5353| 1.3795

    0.5211|16.1068|16.5146|15.5573| 0.9573

    0.5015|16.6131|17.0589|16.0233| 1.0355

    0.4670|15.9866|16.3735|15.4430| 0.9305

    0.4555|15.3750|15.7394|14.8538| 0.8857

    0.5357|16.2531|16.6995|15.6472| 1.0523

    0.4617|14.9141|15.2754|14.3895| 0.8859

    0.4819|15.4680|15.8273|14.9492| 0.8781

    0.5427|15.9735|16.3568|15.4392| 0.9176

    0.4694|17.1445|17.6519|16.5057| 1.1462

    0.5602|18.2571|18.8964|17.4279| 1.4685

    0.1764|19.4530|20.2346|18.4051| 1.8295

    0.5094|16.7133|17.1447|16.1045| 1.0402

    0.4673|13.3602|13.9502|12.6436| 1.3067

    0.5095|13.3559|13.9408|12.6468| 1.2940

    0.5219|15.9572|16.3624|15.4034| 0.9590

    0.4757|15.7169|16.1659|15.0789| 1.0870

    0.4958|13.7819|14.3478|13.0876| 1.2602

    0.4867|17.6487|18.2673|16.8971| 1.3702

    0.4635|18.0536|18.7709|17.2140| 1.5569

    0.5435|14.5441|15.0864|13.8685| 1.2179

    0.5129|17.0160|17.4945|16.3891| 1.1054

    0.5498|15.6451|16.0144|15.1172| 0.8973

    0.4855|14.8036|15.1735|14.2761| 0.8975

    0.4616|15.8177|16.1904|15.2883| 0.9021

    0.5317|15.8259|16.2094|15.2835| 0.9259

    0.7828|19.3247|20.2082|18.3523| 1.8559

    0.5950|15.9568|16.3395|15.4167| 0.9228

    0.5155|15.3331|15.6884|14.8150| 0.8734

    0.4417|18.9610|19.7196|17.9553| 1.7643

    1.1474|19.8289|20.5779|18.7164| 1.8614

    0.2911|19.5268|20.4361|18.5186| 1.9175

    0.5971|18.2695|19.0043|17.4673| 1.5370

    0.3386|17.7324|18.3343|16.9871| 1.3472

    0.6843|17.8209|18.4109|17.0812| 1.3297

    0.4754|15.3522|15.7174|14.8272| 0.8902

    0.5271|17.7478|18.3436|17.0340| 1.3096

    0.4820|17.6726|18.2437|16.9521| 1.2916

    0.5417|16.5536|16.9939|15.9610| 1.0330

    0.4799|14.7688|15.1528|14.2260| 0.9268

    0.8845|19.9935|20.9521|18.9328| 2.0192

    0.5852|18.5915|19.3763|17.7399| 1.6364

    0.3829|19.6139|20.6789|18.4918| 2.1871

    0.5184|14.9332|15.2980|14.3993| 0.8987

    0.4328|15.7377|16.1135|15.2024| 0.9110

    0.4804|16.1944|16.5964|15.6395| 0.9570

    0.4662|14.9221|15.2759|14.4010| 0.8749

    0.4020|16.0821|16.4733|15.5345| 0.9389

    0.5246|19.3029|20.2592|18.3320| 1.9271

    0.4993|14.8066|15.2240|14.2302| 0.9938

    0.4743|15.5101|15.8787|14.9881| 0.8906

    0.5193|15.6609|16.0160|15.1457| 0.8703

    0.5162|16.4336|16.8706|15.8647| 1.0060

    0.4802|15.7313|16.1034|15.1967| 0.9067

    0.4886|15.8471|16.2328|15.3059| 0.9270

    0.6895|19.5929|20.5140|18.5503| 1.9637

    0.5247|14.3344|14.6929|13.8179| 0.8750

    0.4947|17.6499|18.2050|16.9351| 1.2699

    0.3685|16.5487|16.9732|15.9698| 1.0034

    0.4848|16.0381|16.4251|15.4920| 0.9331

    0.5497|18.0339|18.6871|17.2530| 1.4341

    0.4612|17.3168|17.9715|16.5441| 1.4274

    0.5038|14.7939|15.1786|14.2499| 0.9287

    0.5293|19.2581|20.0977|18.2660| 1.8317

    0.5186|14.8226|15.1888|14.2944| 0.8944

    0.5192|15.4939|15.8463|14.9767| 0.8697

    0.4397|19.8112|20.8997|18.8054| 2.0944

    0.4991|16.2842|16.6985|15.7095| 0.9890

    0.2424|18.8291|19.7329|17.9399| 1.7931

    0.4497|15.9335|16.3115|15.4062| 0.9054

    0.5106|15.7683|16.1485|15.2384| 0.9101

    0.4959|15.1675|15.5259|14.6451| 0.8808

    0.4277|16.0146|16.3954|15.4699| 0.9255

    0.4937|15.0112|15.3582|14.5016| 0.8566

    0.5071|14.5551|15.1139|13.8673| 1.2466

    0.7682|19.6525|20.8511|18.6079| 2.2432

    0.5482|17.0877|17.5878|16.4511| 1.1367

    0.5846|17.2876|17.8180|16.6177| 1.2003

    0.9067|19.8909|20.7901|18.8442| 1.9459

    0.4494|14.8846|15.4238|14.2072| 1.2166

    0.5498|17.3117|17.8672|16.6300| 1.2372

    0.4817|15.1078|15.4773|14.5738| 0.9035

    0.0251|19.5502|20.4839|18.5083| 1.9755

    0.5674|17.1051|17.5964|16.4735| 1.1228

    0.4795|14.9699|15.3880|14.3967| 0.9914

    0.5291|15.6019|15.9609|15.0790| 0.8819

    0.5219|10.7898|11.6625| 9.9020| 1.7605

    0.5145|15.9019|16.2772|15.3679| 0.9092

    0.5212|15.1905|15.5648|14.6512| 0.9136

    0.5007|18.5246|19.2459|17.6742| 1.5717

    0.4906|15.3139|15.6659|14.7768| 0.8892
    2.2026|20.3770|

    0.5387|15.0789|15.4509|14.5480| 0.9029

    0.5777|16.2154|16.6144|15.6622| 0.9522

    0.4918|12.0569|12.6726|11.3332| 1.3394

    0.4944|15.9181|16.2992|15.3814| 0.9178

    0.4775|16.5106|16.9307|15.9411| 0.9897

    0.5504|15.0683|15.4226|14.5516| 0.8710

    0.5466|14.9803|15.3174|14.4562| 0.8612
   -0.3078|19.3394|

    0.4531|16.1417|16.5308|15.5956| 0.9351

    0.4588|14.8211|15.1921|14.2809| 0.9112

    0.5647|16.5069|16.9339|15.9310| 1.0029

    0.5087|14.6960|15.2426|14.0147| 1.2279

    0.4939|15.1151|15.4604|14.6101| 0.8504

    0.5052|15.8346|16.2057|15.2999| 0.9058

    0.5779|16.4980|16.9665|15.8091| 1.1574

    0.5831|18.1387|18.8584|17.3476| 1.5108

    0.4680|19.5709|20.9609|18.4564| 2.5045

    0.4626|15.9552|16.3386|15.4141| 0.9245

    0.2911|19.9099|21.0816|18.8515| 2.2301

    1.3167|19.9946|21.0922|18.7568| 2.3354

    0.4765|18.5632|19.3800|17.7028| 1.6772

    0.4777|12.1508|12.7782|11.4181| 1.3601

    0.5751|19.3164|20.1258|18.3029| 1.8229

    0.4888|13.9743|14.5491|13.2729| 1.2762

    0.6161|17.8566|18.5111|17.1222| 1.3889

    0.8341|19.9913|21.1101|18.8024| 2.3077

    0.5385|16.4079|16.8455|15.8127| 1.0329

    0.7404|18.5411|19.2671|17.6852| 1.5819

    0.4773|14.8501|15.2237|14.3202| 0.9035

    0.5931|17.3966|17.9474|16.7148| 1.2326

    0.6413|19.2744|20.3020|18.2360| 2.0660

    0.9993|19.7120|20.6905|18.6337| 2.0568

    0.5342|17.6010|18.2061|16.9036| 1.3025

    0.4565|15.3367|15.7036|14.8055| 0.8982

    0.4633|16.7181|17.1836|16.1133| 1.0703

    0.6898|19.5872|20.5371|18.5528| 1.9843

    0.4291|17.1558|17.6824|16.5038| 1.1786

    0.5189|15.9332|16.3245|15.3902| 0.9343

    0.5228|15.8384|16.2275|15.3019| 0.9256

    0.6160|17.5534|18.1560|16.8339| 1.3221

    0.6660|17.5781|18.1697|16.8738| 1.2959

    0.5036|15.3374|15.7083|14.8094| 0.8989

    0.5023|16.8996|17.3803|16.2709| 1.1094

    0.5275|17.2428|17.7666|16.5244| 1.2421

    0.7946|19.7273|20.7334|18.6848| 2.0486

    0.5552|16.4392|16.8648|15.8708| 0.9939

    1.2634|19.6885|20.7576|18.5417| 2.2160

    0.3039|19.6554|20.6813|18.6207| 2.0607

    0.5147|11.0747|11.9694|10.1737| 1.7957

    0.4580|16.5683|17.0383|15.9609| 1.0774

    0.5034|15.2292|15.5900|14.7099| 0.8801

    0.5076|15.5502|15.9422|15.0080| 0.9342

    0.4451|14.8183|15.2527|14.2339| 1.0189

    0.5547|15.9308|16.3846|15.3244| 1.0602

    0.8944|19.4283|20.4221|18.4821| 1.9399

    0.4473|18.7823|19.6982|17.9007| 1.7975

    0.5188|15.2191|15.5882|14.6883| 0.8999

    0.6275|19.6021|20.3437|18.3543| 1.9894

    0.4706|17.0082|17.5178|16.3721| 1.1457

    0.0799|19.6892|20.7428|18.6333| 2.1095

    0.4751|15.8956|16.2864|15.3440| 0.9425

    0.4416|19.0509|19.9051|18.0735| 1.8316

    0.4631|16.3498|16.7654|15.7825| 0.9828

   -0.2555|19.7426|20.5263|18.6602| 1.8661

    0.3638|17.2190|17.7509|16.5667| 1.1842

    0.4319|17.3093|17.8447|16.6496| 1.1951

    0.5629|16.3845|16.8353|15.7637| 1.0715

    0.6479|19.7798|20.7510|18.7703| 1.9808

    0.1850|19.2616|20.1365|18.3009| 1.8357

    0.4041|19.8979|20.8273|18.8280| 1.9993

    0.5399|17.7600|18.3803|17.0125| 1.3678

    0.5741|15.8758|16.2469|15.3394| 0.9075

    0.4825|15.5357|15.9164|14.9929| 0.9235

    0.3991|17.8557|18.4403|17.1016| 1.3387

    0.5160|18.4140|19.1169|17.5850| 1.5319

    0.6080|18.1039|18.8456|17.3227| 1.5229

    0.5540|14.3729|14.9322|13.6830| 1.2492

    0.3993|15.8255|16.2283|15.2684| 0.9599

    0.5190|15.5607|15.9407|15.0076| 0.9331

    0.4959|18.6028|19.4222|17.7569| 1.6653

    0.4891|17.1542|17.6577|16.5024| 1.1553

    0.6291|18.6493|19.4511|17.7655| 1.6856

    0.4602|16.1505|16.5765|15.5845| 0.9920

    0.5760|19.7248|20.6163|18.7801| 1.8363

    0.5688|17.7780|18.4166|17.0512| 1.3654

    0.4948|15.0467|15.4207|14.5184| 0.9023

    0.5027|15.4170|15.7838|14.8875| 0.8963

    0.5370|16.8084|17.2792|16.1906| 1.0887

    0.5621|16.3112|16.7460|15.7360| 1.0099

    0.5789|15.9781|16.3876|15.4270| 0.9605

    0.2461|18.8282|19.6664|17.9189| 1.7475

    1.0907|19.8696|20.7457|18.8344| 1.9112

    0.8899|19.6071|20.5630|18.5099| 2.0531

    0.4695|18.5447|19.3313|17.7061| 1.6252

    0.6195|19.6102|20.6769|18.6226| 2.0543

    0.3030|18.5591|19.4613|17.6484| 1.8129

    0.5224|18.1766|18.8697|17.3775| 1.4922

    0.1484|19.4594|20.5858|18.3823| 2.2036

    0.3766|19.1606|19.9720|18.3071| 1.6650

    0.5279|16.2756|16.7360|15.6750| 1.0610

    0.4948|16.5522|16.9939|15.9662| 1.0277

    0.1784|18.1879|18.9704|17.3864| 1.5840

    0.4711|15.4303|15.8390|14.8599| 0.9791

    0.5524|16.8742|17.3597|16.2468| 1.1129

    0.7241|19.1808|20.0980|18.2300| 1.8680

